transaction_id,customer_id,purchase_date,purchase_amount,category,age,gender
TXN003442,CUST0460,2024-12-11,32.43,Food,72.0,Female
TXN004142,CUST0460,2024-09-10,39.47,Clothing,72.0,Female
TXN000362,CUST0452,2024-12-11,48.36,Food,50.0,Female
TXN000658,CUST0452,2025-02-05,95.17,Food,50.0,Female
TXN000873,CUST0452,2024-09-27,153.54,Home,50.0,Female
TXN000976,CUST0452,2024-09-16,92.52,Books,50.0,Female
TXN001504,CUST0452,2024-12-07,106.08,Food,50.0,Female
TXN002279,CUST0452,2024-05-15,56.38,Food,50.0,Female
TXN002302,CUST0452,2024-03-25,35.37,Clothing,50.0,Female
TXN002303,CUST0452,2024-08-21,195.11,Electronics,50.0,Female
TXN002878,CUST0452,2024-04-05,75.31,Home,50.0,Female
TXN003241,CUST0452,2024-03-26,52.64,Clothing,50.0,Female
TXN003559,CUST0452,2024-10-23,104.47,Books,50.0,Female
TXN004202,CUST0452,2025-02-18,83.82,Home,50.0,Female
TXN004724,CUST0452,2025-02-08,64.91,Electronics,50.0,Female
TXN004807,CUST0452,2024-12-24,81.45,Electronics,50.0,Female
TXN000365,CUST0227,2024-10-27,42.55,Electronics,32.0,Non-binary
TXN002238,CUST0227,2025-02-19,30.74,Books,32.0,Non-binary
TXN002511,CUST0227,2024-07-28,63.74,Clothing,32.0,Non-binary
TXN002691,CUST0227,2024-03-31,38.38,Food,32.0,Non-binary
TXN003429,CUST0227,2024-11-09,35.98,Electronics,32.0,Non-binary
TXN003436,CUST0227,2024-06-25,103.41,Home,32.0,Non-binary
TXN003679,CUST0227,2025-01-16,61.19,Beauty,32.0,Non-binary
TXN003744,CUST0227,2024-07-10,34.97,Food,32.0,Non-binary
TXN000366,CUST0100,2024-04-05,199.31,Electronics,35.0,Female
TXN001000,CUST0100,2024-03-24,75.17,Clothing,35.0,Female
TXN001119,CUST0100,2024-06-17,29.66,Beauty,35.0,Female
TXN001951,CUST0100,2024-07-12,56.52,Books,35.0,Female
TXN002939,CUST0100,2024-10-19,42.71,Beauty,35.0,Female
TXN003428,CUST0100,2024-07-28,26.06,Beauty,35.0,Female
TXN003695,CUST0100,2024-06-18,140.07,Electronics,35.0,Female
TXN003717,CUST0100,2024-04-22,84.67,Clothing,35.0,Female
TXN004547,CUST0100,2024-11-25,100.15,Electronics,35.0,Female
TXN004709,CUST0100,2024-05-31,50.29,Beauty,35.0,Female
TXN000368,CUST0393,2024-10-07,109.07,Beauty,51.0,Female
TXN000581,CUST0393,2024-04-14,123.75,Home,51.0,Female
TXN001145,CUST0393,2024-12-24,165.04,Electronics,51.0,Female
TXN003262,CUST0393,2024-07-26,57.22,Clothing,51.0,Female
TXN003392,CUST0393,2024-12-07,126.5,Electronics,51.0,Female
TXN003575,CUST0393,2024-11-30,290.82,Electronics,51.0,Female
TXN003720,CUST0393,2024-08-08,112.36,Home,51.0,Female
TXN003948,CUST0393,2024-05-05,57.0,Beauty,51.0,Female
TXN004532,CUST0393,2024-07-22,114.32,Books,51.0,Female
TXN004973,CUST0393,2024-07-12,176.58,Electronics,51.0,Female
TXN000371,CUST0013,2025-01-12,90.54,Books,41.0,Female
TXN000559,CUST0013,2025-01-21,73.9,Books,41.0,Female
TXN001365,CUST0013,2024-10-08,113.13,Electronics,41.0,Female
TXN001402,CUST0013,2025-01-06,250.64,Electronics,41.0,Female
TXN001808,CUST0013,2024-06-04,79.75,Beauty,41.0,Female
TXN002408,CUST0013,2024-07-05,151.53,Home,41.0,Female
TXN003177,CUST0013,2024-06-05,227.0,Home,41.0,Female
TXN003284,CUST0013,2024-08-05,78.19,Books,41.0,Female
TXN003488,CUST0013,2024-12-30,138.47,Electronics,41.0,Female
TXN000372,CUST0044,2025-01-02,84.51,Books,74.0,Male
TXN000603,CUST0044,2024-10-18,173.34,Electronics,74.0,Male
TXN000620,CUST0044,2024-12-12,98.18,Clothing,74.0,Male
TXN001738,CUST0044,2024-10-16,65.11,Books,74.0,Male
TXN002029,CUST0044,2024-06-04,82.05,Books,74.0,Male
TXN002433,CUST0044,2024-09-15,102.72,Electronics,74.0,Male
TXN002796,CUST0044,2025-01-07,50.52,Beauty,74.0,Male
TXN003401,CUST0044,2025-02-19,123.54,Electronics,74.0,Male
TXN003842,CUST0044,2025-01-31,69.7,Beauty,74.0,Male
TXN004955,CUST0044,2024-03-17,79.27,Beauty,74.0,Male
TXN000373,CUST0102,2024-12-10,153.16,Electronics,70.0,Male
TXN000607,CUST0102,2024-09-13,114.46,Electronics,70.0,Male
TXN001053,CUST0102,2024-04-20,32.43,Beauty,70.0,Male
TXN001874,CUST0102,2024-09-27,90.58,Home,70.0,Male
TXN001990,CUST0102,2025-02-25,60.94,Home,70.0,Male
TXN002214,CUST0102,2024-07-20,61.59,Food,70.0,Male
TXN002800,CUST0102,2024-04-18,142.7,Electronics,70.0,Male
TXN003366,CUST0102,2024-07-23,110.94,Clothing,70.0,Male
TXN004283,CUST0102,2024-07-28,83.17,Food,70.0,Male
TXN004715,CUST0102,2024-04-23,34.75,Beauty,70.0,Male
TXN000374,CUST0409,2024-06-24,53.06,Beauty,47.0,Male
TXN001002,CUST0409,2024-09-18,30.53,Beauty,47.0,Male
TXN001102,CUST0409,2024-07-26,40.53,Clothing,47.0,Male
TXN001134,CUST0409,2024-11-29,96.16,Clothing,47.0,Male
TXN001234,CUST0409,2024-08-29,52.25,Home,47.0,Male
TXN001863,CUST0409,2024-06-02,78.6,Food,47.0,Male
TXN002577,CUST0409,2024-08-08,159.29,Home,47.0,Male
TXN003460,CUST0409,2024-06-20,31.35,Beauty,47.0,Male
TXN003676,CUST0409,2024-04-05,141.21,Home,47.0,Male
TXN004072,CUST0409,2024-05-10,65.41,Clothing,47.0,Male
TXN000375,CUST0024,2024-04-03,50.49,Beauty,47.0,Male
TXN003632,CUST0024,2024-08-22,88.79,Beauty,47.0,Male
TXN004389,CUST0024,2025-01-24,259.61,Home,47.0,Male
TXN004569,CUST0024,2024-12-05,39.08,Books,47.0,Male
TXN000376,CUST0346,2024-10-21,78.43,Beauty,55.0,Male
TXN000728,CUST0346,2024-10-31,102.17,Home,55.0,Male
TXN001412,CUST0346,2024-09-07,56.92,Clothing,55.0,Male
TXN002118,CUST0346,2025-02-19,137.42,Home,55.0,Male
TXN002218,CUST0346,2024-05-25,108.54,Home,55.0,Male
TXN002388,CUST0346,2024-03-13,90.01,Home,55.0,Male
TXN002976,CUST0346,2024-09-07,73.87,Books,55.0,Male
TXN003101,CUST0346,2025-02-02,69.73,Beauty,55.0,Male
TXN003511,CUST0346,2024-05-11,29.49,Food,55.0,Male
TXN003726,CUST0346,2024-09-28,30.86,Books,55.0,Male
TXN004076,CUST0346,2024-04-03,40.13,Food,55.0,Male
TXN000381,CUST0208,2024-04-17,89.04,Food,18.0,Female
TXN000615,CUST0208,2024-07-20,37.28,Beauty,18.0,Female
TXN000636,CUST0208,2024-03-13,60.67,Electronics,18.0,Female
TXN000741,CUST0208,2024-10-29,57.66,Food,18.0,Female
TXN001536,CUST0208,2024-07-08,162.13,Electronics,18.0,Female
TXN001705,CUST0208,2024-06-28,74.63,Clothing,18.0,Female
TXN001734,CUST0208,2024-11-17,25.08,Books,18.0,Female
TXN002313,CUST0208,2024-07-18,48.51,Clothing,18.0,Female
TXN003331,CUST0208,2025-01-14,46.04,Beauty,18.0,Female
TXN003540,CUST0208,2024-10-01,172.56,Electronics,18.0,Female
TXN003874,CUST0208,2024-04-07,27.93,Food,18.0,Female
TXN004127,CUST0208,2024-11-08,71.75,Books,18.0,Female
TXN000388,CUST0025,2024-12-31,53.52,Food,55.0,Female
TXN000430,CUST0025,2024-06-25,77.23,Books,55.0,Female
TXN001593,CUST0025,2024-08-12,28.94,Beauty,55.0,Female
TXN002147,CUST0025,2024-11-16,78.76,Electronics,55.0,Female
TXN002212,CUST0025,2025-02-10,267.87,Home,55.0,Female
TXN002571,CUST0025,2024-07-15,253.62,Electronics,55.0,Female
TXN003332,CUST0025,2024-10-11,79.68,Beauty,55.0,Female
TXN003950,CUST0025,2024-10-15,136.42,Electronics,55.0,Female
TXN004881,CUST0025,2024-04-13,299.4,Electronics,55.0,Female
TXN000389,CUST0360,2024-05-12,59.47,Beauty,52.0,Male
TXN000408,CUST0360,2025-01-21,112.14,Home,52.0,Male
TXN000571,CUST0360,2024-06-23,67.55,Food,52.0,Male
TXN000618,CUST0360,2024-03-15,33.31,Food,52.0,Male
TXN000630,CUST0360,2024-09-09,144.17,Home,52.0,Male
TXN000646,CUST0360,2025-01-16,173.39,Home,52.0,Male
TXN001851,CUST0360,2024-11-30,88.99,Books,52.0,Male
TXN002933,CUST0360,2025-01-23,90.19,Books,52.0,Male
TXN003638,CUST0360,2024-03-10,49.53,Beauty,52.0,Male
TXN003836,CUST0360,2024-10-13,55.15,Books,52.0,Male
TXN003923,CUST0360,2024-12-09,99.38,Clothing,52.0,Male
TXN003953,CUST0360,2025-01-09,88.94,Home,52.0,Male
TXN004318,CUST0360,2024-09-29,176.74,Home,52.0,Male
TXN004934,CUST0360,2024-08-10,191.27,Electronics,52.0,Male
TXN000393,CUST0434,2024-10-17,52.08,Food,48.0,Male
TXN000505,CUST0434,2025-02-22,59.5,Books,48.0,Male
TXN000557,CUST0434,2024-06-25,77.56,Home,48.0,Male
TXN001038,CUST0434,2024-09-20,55.79,Food,48.0,Male
TXN001092,CUST0434,2024-08-21,57.9,Clothing,48.0,Male
TXN002729,CUST0434,2025-01-19,85.59,Beauty,48.0,Male
TXN002960,CUST0434,2024-11-28,72.29,Beauty,48.0,Male
TXN002997,CUST0434,2024-11-14,54.12,Home,48.0,Male
TXN003184,CUST0434,2024-04-18,62.14,Books,48.0,Male
TXN003280,CUST0434,2024-07-23,136.3,Home,48.0,Male
TXN003543,CUST0434,2024-05-05,57.7,Clothing,48.0,Male
TXN003627,CUST0434,2024-11-27,52.53,Clothing,48.0,Male
TXN004322,CUST0434,2024-09-22,83.75,Books,48.0,Male
TXN004609,CUST0434,2024-03-14,113.26,Home,48.0,Male
TXN004989,CUST0434,2024-04-15,42.64,Food,48.0,Male
TXN000396,CUST0006,2024-06-06,50.02,Food,25.0,Female
TXN000458,CUST0006,2024-05-02,32.26,Books,25.0,Female
TXN000495,CUST0006,2024-06-22,63.29,Books,25.0,Female
TXN000769,CUST0006,2024-06-24,90.28,Food,25.0,Female
TXN000826,CUST0006,2024-10-06,84.65,Books,25.0,Female
TXN000882,CUST0006,2024-06-16,74.81,Clothing,25.0,Female
TXN001818,CUST0006,2025-01-08,44.29,Food,25.0,Female
TXN002125,CUST0006,2024-03-19,83.29,Home,25.0,Female
TXN002376,CUST0006,2024-09-12,32.02,Clothing,25.0,Female
TXN002764,CUST0006,2024-06-30,139.05,Electronics,25.0,Female
TXN002896,CUST0006,2024-09-18,61.21,Electronics,25.0,Female
TXN004305,CUST0006,2024-12-13,66.03,Beauty,25.0,Female
TXN004430,CUST0006,2024-11-08,180.02,Electronics,25.0,Female
TXN004443,CUST0006,2024-03-16,47.0,Clothing,25.0,Female
TXN004457,CUST0006,2024-12-30,133.41,Electronics,25.0,Female
TXN004796,CUST0006,2024-09-06,76.93,Electronics,25.0,Female
TXN000398,CUST0351,2024-08-08,163.06,Electronics,42.0,Female
TXN000978,CUST0351,2024-04-18,41.45,Books,42.0,Female
TXN001141,CUST0351,2024-04-16,82.64,Clothing,42.0,Female
TXN001420,CUST0351,2024-07-21,81.29,Books,42.0,Female
TXN002249,CUST0351,2025-02-02,29.99,Books,42.0,Female
TXN002584,CUST0351,2025-02-10,108.38,Electronics,42.0,Female
TXN003893,CUST0351,2024-11-09,147.67,Home,42.0,Female
TXN004101,CUST0351,2024-07-30,60.39,Clothing,42.0,Female
TXN004132,CUST0351,2024-06-20,107.88,Food,42.0,Female
TXN004608,CUST0351,2024-06-29,91.3,Books,42.0,Female
TXN004744,CUST0351,2024-09-08,191.56,Electronics,42.0,Female
TXN000399,CUST0048,2024-09-05,80.05,Clothing,24.0,Male
TXN000583,CUST0048,2024-03-23,31.18,Beauty,24.0,Male
TXN000666,CUST0048,2024-10-17,49.7,Home,24.0,Male
TXN001298,CUST0048,2024-09-12,35.22,Beauty,24.0,Male
TXN001465,CUST0048,2025-01-27,234.47,Electronics,24.0,Male
TXN002242,CUST0048,2024-09-19,211.43,Electronics,24.0,Male
TXN003697,CUST0048,2024-07-22,57.5,Beauty,24.0,Male
TXN003770,CUST0048,2024-11-14,83.65,Books,24.0,Male
TXN004458,CUST0048,2024-12-06,270.96,Home,24.0,Male
TXN000401,CUST0311,2025-02-26,60.98,Clothing,59.0,Male
TXN001495,CUST0311,2024-04-19,42.62,Food,59.0,Male
TXN001621,CUST0311,2024-08-09,88.94,Home,59.0,Male
TXN001707,CUST0311,2024-06-02,70.54,Beauty,59.0,Male
TXN002272,CUST0311,2024-10-08,35.71,Beauty,59.0,Male
TXN002946,CUST0311,2024-08-12,121.41,Home,59.0,Male
TXN003767,CUST0311,2024-12-29,201.78,Electronics,59.0,Male
TXN003949,CUST0311,2025-02-12,205.45,Electronics,59.0,Male
TXN004144,CUST0311,2024-08-03,103.18,Beauty,59.0,Male
TXN004747,CUST0311,2024-12-01,193.12,Electronics,59.0,Male
TXN000403,CUST0299,2024-11-05,112.31,Clothing,56.0,Female
TXN001083,CUST0299,2025-01-24,46.48,Clothing,56.0,Female
TXN002726,CUST0299,2024-10-27,42.23,Clothing,56.0,Female
TXN002784,CUST0299,2024-12-17,74.53,Beauty,56.0,Female
TXN004636,CUST0299,2025-03-01,31.92,Food,56.0,Female
TXN004920,CUST0299,2024-10-22,47.86,Food,56.0,Female
TXN000404,CUST0141,2025-03-02,55.96,Beauty,41.0,Male
TXN000726,CUST0141,2024-09-09,83.55,Beauty,41.0,Male
TXN001112,CUST0141,2024-10-22,134.92,Electronics,41.0,Male
TXN001242,CUST0141,2024-06-06,42.09,Beauty,41.0,Male
TXN001887,CUST0141,2024-06-21,67.04,Electronics,41.0,Male
TXN002185,CUST0141,2024-12-16,88.74,Beauty,41.0,Male
TXN002317,CUST0141,2024-09-10,43.22,Clothing,41.0,Male
TXN002855,CUST0141,2024-06-28,164.37,Electronics,41.0,Male
TXN003978,CUST0141,2024-09-03,99.92,Clothing,41.0,Male
TXN004662,CUST0141,2024-10-31,62.33,Clothing,41.0,Male
TXN000406,CUST0342,2024-06-06,192.29,Electronics,28.0,Male
TXN001488,CUST0342,2025-02-06,96.86,Clothing,28.0,Male
TXN001551,CUST0342,2024-08-23,208.53,Home,28.0,Male
TXN002073,CUST0342,2024-08-06,31.22,Books,28.0,Male
TXN002254,CUST0342,2024-10-05,27.52,Beauty,28.0,Male
TXN003135,CUST0342,2024-12-18,99.41,Electronics,28.0,Male
TXN003456,CUST0342,2024-08-23,59.64,Food,28.0,Male
TXN004337,CUST0342,2024-03-14,110.17,Electronics,28.0,Male
TXN004616,CUST0342,2025-02-06,180.31,Electronics,28.0,Male
TXN004638,CUST0342,2024-05-06,37.35,Food,28.0,Male
TXN000407,CUST0476,2024-08-08,72.95,Home,31.0,Female
TXN000428,CUST0476,2025-01-31,45.01,Beauty,31.0,Female
TXN000487,CUST0476,2024-09-28,102.37,Home,31.0,Female
TXN001381,CUST0476,2025-01-13,59.37,Home,31.0,Female
TXN002378,CUST0476,2024-06-26,31.88,Books,31.0,Female
TXN002514,CUST0476,2025-01-22,28.67,Beauty,31.0,Female
TXN002983,CUST0476,2024-10-16,56.93,Books,31.0,Female
TXN003188,CUST0476,2024-11-16,75.84,Electronics,31.0,Female
TXN003505,CUST0476,2024-12-19,80.9,Beauty,31.0,Female
TXN003840,CUST0476,2024-12-28,91.67,Home,31.0,Female
TXN003908,CUST0476,2024-05-12,36.47,Books,31.0,Female
TXN004564,CUST0476,2024-03-21,79.22,Beauty,31.0,Female
TXN004793,CUST0476,2024-08-12,33.73,Food,31.0,Female
TXN004905,CUST0476,2024-09-23,116.57,Home,31.0,Female
TXN000410,CUST0438,2024-11-08,126.32,Clothing,63.0,Female
TXN000560,CUST0438,2024-03-31,80.58,Beauty,63.0,Female
TXN000738,CUST0438,2024-10-06,92.53,Clothing,63.0,Female
TXN000960,CUST0438,2024-11-04,114.49,Home,63.0,Female
TXN001538,CUST0438,2024-07-19,65.35,Electronics,63.0,Female
TXN001630,CUST0438,2024-11-24,275.37,Electronics,63.0,Female
TXN001796,CUST0438,2025-01-05,77.48,Beauty,63.0,Female
TXN003121,CUST0438,2024-08-27,38.13,Clothing,63.0,Female
TXN003157,CUST0438,2025-02-25,104.99,Clothing,63.0,Female
TXN003964,CUST0438,2024-11-18,197.49,Home,63.0,Female
TXN004047,CUST0438,2024-07-30,38.46,Beauty,63.0,Female
TXN004445,CUST0438,2024-11-03,122.74,Electronics,63.0,Female
TXN004640,CUST0438,2024-09-20,62.52,Food,63.0,Female
TXN000412,CUST0094,2024-08-15,57.42,Home,40.0,Female
TXN001275,CUST0094,2025-01-26,34.55,Clothing,40.0,Female
TXN001839,CUST0094,2024-11-11,93.5,Books,40.0,Female
TXN003086,CUST0094,2024-05-24,51.54,Beauty,40.0,Female
TXN004123,CUST0094,2024-10-16,90.39,Books,40.0,Female
TXN004489,CUST0094,2025-01-27,40.05,Food,40.0,Female
TXN004498,CUST0094,2024-06-29,223.27,Home,40.0,Female
TXN004911,CUST0094,2024-12-02,128.45,Electronics,40.0,Female
TXN000414,CUST0324,2024-06-27,110.17,Clothing,22.0,Female
TXN000686,CUST0324,2024-12-30,28.06,Clothing,22.0,Female
TXN001379,CUST0324,2024-07-22,48.0,Electronics,22.0,Female
TXN002020,CUST0324,2024-08-25,106.16,Food,22.0,Female
TXN002973,CUST0324,2024-09-27,44.92,Clothing,22.0,Female
TXN003788,CUST0324,2025-01-01,76.06,Food,22.0,Female
TXN003901,CUST0324,2025-01-03,107.24,Beauty,22.0,Female
TXN004034,CUST0324,2024-12-23,115.08,Electronics,22.0,Female
TXN004321,CUST0324,2024-10-30,31.38,Food,22.0,Female
TXN004503,CUST0324,2024-05-31,78.63,Food,22.0,Female
TXN000416,CUST0193,2024-12-08,86.1,Food,74.0,Female
TXN001396,CUST0193,2024-08-02,97.12,Books,74.0,Female
TXN001610,CUST0193,2024-11-03,118.33,Electronics,74.0,Female
TXN001774,CUST0193,2024-03-14,136.3,Electronics,74.0,Female
TXN001912,CUST0193,2024-05-17,52.38,Books,74.0,Female
TXN002248,CUST0193,2025-02-01,51.65,Clothing,74.0,Female
TXN002277,CUST0193,2024-06-19,61.79,Clothing,74.0,Female
TXN002427,CUST0193,2025-01-04,209.42,Home,74.0,Female
TXN003295,CUST0193,2024-10-30,48.87,Beauty,74.0,Female
TXN003856,CUST0193,2024-11-17,99.99,Beauty,74.0,Female
TXN004131,CUST0193,2024-06-10,74.53,Books,74.0,Female
TXN004740,CUST0193,2024-10-18,78.6,Beauty,74.0,Female
TXN000418,CUST0371,2024-06-22,64.27,Clothing,73.0,Male
TXN000531,CUST0371,2025-02-14,70.87,Books,73.0,Male
TXN001065,CUST0371,2025-02-09,88.6,Beauty,73.0,Male
TXN001143,CUST0371,2024-10-23,105.95,Home,73.0,Male
TXN001247,CUST0371,2024-06-12,98.99,Books,73.0,Male
TXN001323,CUST0371,2024-04-30,69.85,Clothing,73.0,Male
TXN003048,CUST0371,2024-10-25,129.76,Electronics,73.0,Male
TXN003753,CUST0371,2024-11-07,80.59,Books,73.0,Male
TXN004133,CUST0371,2024-04-26,176.62,Electronics,73.0,Male
TXN000426,CUST0326,2025-02-25,66.53,Books,49.0,Male
TXN001361,CUST0326,2025-02-02,246.2,Electronics,49.0,Male
TXN001362,CUST0326,2025-01-18,78.46,Books,49.0,Male
TXN001429,CUST0326,2024-04-04,41.49,Books,49.0,Male
TXN002341,CUST0326,2024-11-21,55.86,Electronics,49.0,Male
TXN003037,CUST0326,2024-03-19,102.47,Electronics,49.0,Male
TXN000427,CUST0212,2024-03-08,106.46,Books,69.0,Female
TXN000893,CUST0212,2024-06-14,170.06,Electronics,69.0,Female
TXN000906,CUST0212,2024-05-07,38.44,Beauty,69.0,Female
TXN002603,CUST0212,2024-04-28,95.57,Books,69.0,Female
TXN002687,CUST0212,2024-05-31,171.84,Home,69.0,Female
TXN003931,CUST0212,2024-08-06,119.47,Books,69.0,Female
TXN004162,CUST0212,2025-02-24,116.74,Electronics,69.0,Female
TXN000429,CUST0453,2025-02-11,66.38,Books,26.0,Female
TXN001049,CUST0453,2024-10-17,100.44,Clothing,26.0,Female
TXN001515,CUST0453,2024-06-26,39.73,Beauty,26.0,Female
TXN001516,CUST0453,2024-07-04,29.36,Clothing,26.0,Female
TXN003281,CUST0453,2024-11-22,61.05,Food,26.0,Female
TXN003895,CUST0453,2024-09-29,84.71,Books,26.0,Female
TXN004350,CUST0453,2024-10-20,70.9,Clothing,26.0,Female
TXN004370,CUST0453,2024-04-25,93.51,Beauty,26.0,Female
TXN004711,CUST0453,2025-02-25,68.44,Home,26.0,Female
TXN000431,CUST0496,2024-04-21,87.72,Books,71.0,Female
TXN001175,CUST0496,2024-12-03,41.15,Books,71.0,Female
TXN001185,CUST0496,2024-06-13,134.62,Home,71.0,Female
TXN001864,CUST0496,2024-08-18,160.57,Electronics,71.0,Female
TXN001873,CUST0496,2024-03-25,41.3,Food,71.0,Female
TXN002043,CUST0496,2024-11-21,56.89,Food,71.0,Female
TXN002109,CUST0496,2024-03-19,198.34,Home,71.0,Female
TXN002793,CUST0496,2024-03-15,88.27,Clothing,71.0,Female
TXN002907,CUST0496,2025-01-19,38.81,Clothing,71.0,Female
TXN003440,CUST0496,2024-09-09,50.99,Food,71.0,Female
TXN003450,CUST0496,2024-05-27,216.73,Home,71.0,Female
TXN003664,CUST0496,2024-12-24,113.46,Clothing,71.0,Female
TXN004518,CUST0496,2024-06-28,164.61,Home,71.0,Female
TXN004536,CUST0496,2024-11-30,52.12,Clothing,71.0,Female
TXN000433,CUST0443,2024-08-14,172.79,Electronics,39.0,Male
TXN001410,CUST0443,2025-01-27,259.58,Electronics,39.0,Male
TXN001745,CUST0443,2024-06-06,82.76,Books,39.0,Male
TXN001898,CUST0443,2024-07-19,65.17,Clothing,39.0,Male
TXN001950,CUST0443,2024-06-02,117.41,Home,39.0,Male
TXN002333,CUST0443,2024-09-18,90.7,Books,39.0,Male
TXN003141,CUST0443,2024-04-11,68.01,Electronics,39.0,Male
TXN003477,CUST0443,2024-03-07,186.61,Home,39.0,Male
TXN003945,CUST0443,2025-02-04,95.62,Food,39.0,Male
TXN004057,CUST0443,2025-02-17,44.1,Food,39.0,Male
TXN000436,CUST0081,2024-06-01,85.7,Home,46.0,Female
TXN000874,CUST0081,2024-07-23,187.97,Electronics,46.0,Female
TXN001350,CUST0081,2024-03-15,83.89,Food,46.0,Female
TXN001615,CUST0081,2024-04-10,86.22,Clothing,46.0,Female
TXN001716,CUST0081,2024-11-28,177.67,Home,46.0,Female
TXN002670,CUST0081,2024-11-30,43.6,Food,46.0,Female
TXN003852,CUST0081,2024-03-18,63.2,Clothing,46.0,Female
TXN003912,CUST0081,2024-11-15,48.46,Books,46.0,Female
TXN004301,CUST0081,2024-10-19,75.72,Beauty,46.0,Female
TXN000441,CUST0352,2024-07-11,319.89,Electronics,,Female
TXN001229,CUST0352,2024-05-23,466.06,Electronics,,Female
TXN001687,CUST0352,2024-12-18,73.26,Books,,Female
TXN001925,CUST0352,2024-08-07,155.47,Clothing,,Female
TXN002476,CUST0352,2024-06-24,173.55,Electronics,,Female
TXN003050,CUST0352,2024-04-05,553.06,Electronics,,Female
TXN003568,CUST0352,2024-04-18,101.42,Clothing,,Female
TXN004056,CUST0352,2024-11-20,47.02,Food,,Female
TXN004351,CUST0352,2024-07-06,131.56,Electronics,,Female
TXN004704,CUST0352,2024-06-23,80.33,Books,,Female
TXN000442,CUST0488,2024-05-22,91.55,Books,42.0,Male
TXN002825,CUST0488,2024-05-11,66.9,Clothing,42.0,Male
TXN002961,CUST0488,2024-08-29,44.07,Beauty,42.0,Male
TXN003663,CUST0488,2024-12-08,124.57,Clothing,42.0,Male
TXN003755,CUST0488,2024-12-01,61.42,Beauty,42.0,Male
TXN004020,CUST0488,2025-02-21,41.46,Food,42.0,Male
TXN004368,CUST0488,2025-02-26,189.4,Home,42.0,Male
TXN000443,CUST0247,2024-10-07,203.11,Home,19.0,Male
TXN000660,CUST0247,2024-11-27,47.2,Clothing,19.0,Male
TXN000866,CUST0247,2024-07-05,48.93,Books,19.0,Male
TXN002466,CUST0247,2024-11-04,63.32,Home,19.0,Male
TXN002783,CUST0247,2024-04-01,192.69,Electronics,19.0,Male
TXN003224,CUST0247,2024-11-21,67.35,Clothing,19.0,Male
TXN003534,CUST0247,2024-12-24,31.44,Food,19.0,Male
TXN004218,CUST0247,2024-10-10,73.2,Books,19.0,Male
TXN004279,CUST0247,2024-05-22,37.37,Books,19.0,Male
TXN004521,CUST0247,2024-09-13,40.62,Books,19.0,Male
TXN000444,CUST0168,2025-02-07,66.51,Food,68.0,Female
TXN000891,CUST0168,2024-09-24,53.09,Clothing,68.0,Female
TXN001368,CUST0168,2024-08-08,49.02,Electronics,68.0,Female
TXN001726,CUST0168,2024-10-12,95.43,Food,68.0,Female
TXN001871,CUST0168,2024-09-01,82.76,Food,68.0,Female
TXN002837,CUST0168,2024-03-29,27.31,Food,68.0,Female
TXN002842,CUST0168,2024-06-12,109.2,Clothing,68.0,Female
TXN003021,CUST0168,2024-04-08,206.01,Home,68.0,Female
TXN003417,CUST0168,2024-06-23,32.72,Beauty,68.0,Female
TXN003878,CUST0168,2024-11-23,56.33,Books,68.0,Female
TXN000445,CUST0390,2024-03-18,101.52,Books,25.0,Female
TXN000539,CUST0390,2024-10-08,234.51,Home,25.0,Female
TXN001466,CUST0390,2024-06-02,57.33,Electronics,25.0,Female
TXN001790,CUST0390,2024-12-05,29.72,Beauty,25.0,Female
TXN002128,CUST0390,2024-05-25,98.37,Home,25.0,Female
TXN002374,CUST0390,2024-05-17,54.61,Clothing,25.0,Female
TXN002851,CUST0390,2024-11-08,47.17,Beauty,25.0,Female
TXN000447,CUST0095,2024-08-03,82.3,Books,,
TXN000687,CUST0095,2024-07-18,45.94,Clothing,,
TXN000689,CUST0095,2024-09-02,325.25,Home,,
TXN000838,CUST0095,2024-12-03,63.18,Beauty,,
TXN001670,CUST0095,2024-12-27,178.46,Books,,
TXN002151,CUST0095,2025-03-01,49.49,Food,,
TXN002754,CUST0095,2024-10-08,50.07,Beauty,,
TXN003049,CUST0095,2025-01-29,82.58,Food,,
TXN003618,CUST0095,2024-10-16,425.99,Electronics,,
TXN003645,CUST0095,2024-03-30,39.73,Food,,
TXN004137,CUST0095,2024-11-29,87.35,Food,,
TXN004244,CUST0095,2024-03-09,179.63,Food,,
TXN004541,CUST0095,2024-04-05,229.72,Electronics,,
TXN004545,CUST0095,2024-11-17,423.19,Electronics,,
TXN004560,CUST0095,2024-07-17,115.04,Beauty,,
TXN004604,CUST0095,2025-01-07,314.9,Home,,
TXN004607,CUST0095,2024-04-15,157.32,Books,,
TXN004624,CUST0095,2024-11-13,29.78,Books,,
TXN000449,CUST0179,2024-10-01,40.24,Beauty,62.0,Female
TXN000771,CUST0179,2024-05-29,33.86,Food,62.0,Female
TXN001021,CUST0179,2024-04-18,92.34,Books,62.0,Female
TXN002245,CUST0179,2025-02-25,106.71,Electronics,62.0,Female
TXN002731,CUST0179,2024-06-02,24.12,Clothing,62.0,Female
TXN002950,CUST0179,2024-12-13,54.55,Beauty,62.0,Female
TXN003089,CUST0179,2024-05-02,36.9,Beauty,62.0,Female
TXN003102,CUST0179,2024-07-08,67.58,Books,62.0,Female
TXN003205,CUST0179,2024-06-25,90.36,Books,62.0,Female
TXN003393,CUST0179,2024-05-24,30.23,Beauty,62.0,Female
